2
11
2,5,0,8,6,1,4,9,3,7,10
0.0,0.0,0.0,0.0,0.3662356536173971,0.044410888436306535,0.0,0.0,0.0,0.0,0.778552524831813
0.014376261521124811,0.0,0.8977449236488246,0.0,3.126248519122738,0.0,0.0,0.0,0.445229895591323,12.648922818849776,0.0
0.0,0.0,0.0,0.8699942766448736,0.0,7.11184802862323E-4,0.3184936054377805,0.0,0.0,0.0,0.0
0.0,0.0610659398725778,0.0,0.0,0.0,0.02348188785367625,0.058535123742829986,0.0,0.0,0.8626683624535063,0.0
0.7708928572796134,0.07253612661601956,0.0,0.0,0.0,0.0,0.0,0.0,0.13289163873785745,0.0,0.6697043227531804
0.0,0.0,0.0,0.0,0.7813684169709616,0.0,0.6057934217440366,0.0,1.1578448122686733,0.0,14.587515767750114
0.0,0.09355901928415479,0.886449349796872,0.0,0.0,0.3743288558059732,0.0,0.2916877204996712,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6668621983358894,0.0,0.0,0.8623384214629705,0.0,0.0
0.9275313212752436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782199926473468
0.0,0.0,0.0,0.0,0.1284313051345768,0.0,0.0,0.7195852615022144,0.0,0.0,0.6811840531620688
0.0,0.6379738063396084,0.6882923200702711,0.06486203775615337,0.0,0.0,0.24461033587633085,0.5650715273394367,0.0,0.0,0.0
0,7,5,8,6,2,4,1,3,9,10
0.0,0.9311951650017147,0.0,0.4266253447823827,3.9457844520183047,0.6299995369193765,0.7641826493639094,1.9147877506787332,0.6127422635982027,0.0,0.0
0.8106994400666236,0.0,0.0,0.0,0.0,0.0,0.0,0.4520967001561075,0.0,0.0,0.0
0.07839767296419119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19046313464011955,0.03843566744827831
0.17258660930391856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4178251932505668,0.0,0.0
0.09400090145680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9725383966278063
0.0,0.1370694768343247,0.0,0.0,0.1702269982182644,0.0,0.0,0.0,0.0,0.0,0.0
0.4853647171297152,0.0,0.16826753966633656,0.0,0.4129070412885557,0.0,0.0,0.0,0.0,0.0,0.0
0.39425748289440526,0.0,0.466355438737371,0.0,0.0,0.0,0.0,0.0,0.0,0.06370216576718524,0.3384810528237695
0.12016442487046784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4702473776840175
0.0,0.1327659470910612,0.0,0.0,0.0,1.3505781473538452,0.0,0.0,0.0,0.0,0.0
0.0,0.20302205804701906,0.0,0.4239798508741853,0.0,0.07843674822524851,2.007797949463675,0.0,0.0,0.0,0.0
