2
11
8,3,2,1,4,9,6,7,0,5,10
0.0,0.0,0.0,0.0,0.9307803512554894,0.0,0.15404699949677625,0.0,0.0,0.1433692362428193,0.0
0.0,0.0,0.5935373244439237,0.0,0.0,0.0,0.7227868941214566,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.49155347387087467,0.0,0.0,0.6677591161312165,0.0,0.0,0.38357909797624734,0.0
0.026144346014539504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2901798725508409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11136125300716015,2.8801760443406916,0.0,0.0
0.0,0.0,0.8058547715172922,0.0,0.0,0.0,0.0,0.0,0.41817133154200714,0.0,0.7764808558033793
0.32418639730713195,0.0,0.5926300275506674,0.5312474166525394,0.0,0.8450882147142015,0.0,0.0,0.18980756006096108,0.0,0.0
0.0,0.0,0.0,0.0,0.20595019847260865,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.01559567160942088,0.0,0.0,0.0,0.0,0.26310828592282676,0.0,0.0,0.0,0.9494926294628374
0.0,0.0,0.0,0.0,0.0,0.0,2.0005069588626787,0.0,0.0,0.0,0.0
1.42695660092329,1.1566333982423733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000844163813341,0.0
8,1,2,3,4,7,9,5,0,6,10
0.0,0.3509471516717164,0.0,0.0,0.0,0.2870090941081345,0.0,0.0,0.0,0.0,0.0
0.5306021156333856,0.0,0.0,0.0,0.0,0.7664389129072678,0.06523444811358502,0.3415655007732936,0.35466377056987647,0.0,0.0
0.0,0.0,0.0,0.0,0.6261032309107856,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5692781030668176,0.0
0.0,0.0,0.6954502067210563,0.0,0.0,0.17032765989993373,0.0,0.0,0.0,0.0,0.0
0.0,0.3542083451335303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10376435119532
0.0,0.0,0.0,0.4857763074818551,0.0,1.037873452615748,0.0,0.0,0.0,0.0,0.0
0.0,0.7948081945401546,0.0,0.0,0.15651316035288265,0.39606127443675887,0.0,0.0,0.30078456941999365,0.80980549757906,0.0
0.0,0.525041790576225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11291445520362586
0.0,0.0867012712066666,0.0,0.0,0.0,0.0,0.13344362064760518,0.0,0.0,0.0,1.3035048682433312
1.8460916697738394,0.0,0.0,0.0,0.0,0.0,15.8669261054023,32.820176779577224,0.0,0.0,0.0
